id,redemption_status
348,0.0027318912387855783
349,0.011632214425167509
350,0.0007692876300513616
354,0.0022027281299078333
358,0.00017044413017634562
364,0.00027766179755685884
373,0.00020440942518979493
375,0.002781735389668844
376,0.0006483709982844316
377,0.0007135402730865053
379,7.408580196567257e-05
381,0.0020220796194523835
382,0.011945302501268712
388,0.00011691965915928457
390,0.006835658974774722
394,0.00020790285816519975
396,0.002511896589018326
399,0.004143247852279518
402,7.561899313368498e-05
405,0.0026341026936037167
408,9.377994642993368e-05
409,0.00598946031093797
414,9.08832468598917e-05
415,5.7177919319303664e-05
416,0.003257282874055546
422,0.02519461770322969
426,0.0001475701510710719
427,6.469548635286017e-05
429,0.00010432860537054572
431,0.003238856586624049
432,0.008387974929811628
433,0.0007368189043390242
434,0.0009219569217498131
436,0.001240435729294457
437,0.019376437130026875
439,0.00011083048886938788
442,0.0030746292361326795
443,0.0010709713045556897
444,0.014116942186064982
448,0.0002780644114466462
451,0.0005463009798839706
453,0.00022653108888620013
458,0.00016859981933890718
459,0.011188908417505541
460,0.000814692135349995
462,0.0025129500403578255
464,0.003700853448125713
466,0.001785489387736661
467,0.0009614108053523203
471,0.0019942215657834028
476,0.003959589710676786
477,0.011030182295902009
480,0.01726348575641652
481,0.0011107078120826798
482,0.008781498274940317
489,6.110122418952432e-05
490,0.0026208670986003256
493,0.00012445252044794222
498,0.001110014411026367
500,0.00015600387217284316
501,0.00015876214913365202
509,6.361803557788656e-05
510,0.0028534531068493555
511,0.0017126188338001344
512,0.00012132007017686363
513,0.00019872065673755875
514,0.00030721083318250577
520,0.0007079642887968394
522,6.822229988554448e-05
524,0.00014668476945473165
527,0.0012916420596904938
537,8.055134320718519e-05
540,0.007439802437199658
542,0.0017982180515927191
544,8.859166786841558e-05
547,0.0009609700454140148
550,8.141754972143353e-05
551,7.173373793872454e-05
552,0.0009302002990836635
553,0.0003657932277491521
556,0.00035695713714442026
559,0.0031423527083763924
562,0.0005250103986235338
565,0.00012463517424888887
568,0.00011201249440464117
573,0.00021595300716511248
574,0.00030296841335424783
578,0.0004191837324848015
580,0.005554882356397571
581,0.00033460503321552893
582,0.0016792855474984155
583,0.0016256613266700693
585,0.0022319744733000696
586,0.00027128865947309577
587,0.001163045364636778
588,7.92852515889246e-05
593,0.00014360822678387123
595,0.014985455700783731
597,0.0003415285725137592
600,0.012829657063120791
602,0.004052148820978994
604,0.0015963596812863493
605,0.00023972923958626518
606,0.00013126363171877485
608,0.00023297165427860368
610,0.0040657612681637995
611,0.00011237437696074953
614,0.0004149966373130462
616,0.006309186805079486
619,0.00011172205292737141
622,0.01099052207942507
624,0.0004458420233392427
625,0.001620089534398844
627,0.002751093463105378
629,0.0031351355858964475
630,0.0001661053609599081
631,0.0001346574703890092
632,0.008192338875202435
633,0.14563691049620692
636,0.0001395119475693582
637,0.002417709331213707
645,0.005735042508275211
652,0.00021468149036419788
653,0.0007807458161965704
655,8.819952986822036e-05
658,0.0038482190182208102
663,0.0002812772681153257
668,0.005965557541580815
669,0.008593535295218491
670,0.00034111285831244686
674,7.254811300420606e-05
675,0.00021829513268794318
676,0.04386793706913725
679,0.00018518129685063102
685,0.0008800546933317048
688,0.002004398465901909
690,0.0008142817699787128
691,0.004138053182159432
692,7.428268380049696e-05
696,0.0006824260482797237
697,0.00011676237069820547
700,0.0005716345504744569
702,0.0038717301959158234
703,0.0039142129922098605
707,0.0004684016632197167
709,0.0005694900678486481
713,0.0007282124602874029
716,0.008089083898101864
717,0.0029698958195621436
720,0.0001997140360135315
725,0.012634379889698627
726,0.0006679733944659898
727,0.013254247668463814
728,0.0002671066717737687
729,0.008514741211023271
730,0.0040151788553005
734,0.0021296962207980477
737,8.601158584283433e-05
738,0.003265149118545095
739,0.00017372932161411258
744,0.003992623312933952
745,0.0006225290171533415
747,0.0002387718485160059
749,7.969011355272245e-05
752,9.500637068861769e-05
753,0.0036637592690739957
755,0.0005205790582378605
756,0.00016908594818275093
757,0.00016167699651353402
758,0.00017697663869064098
761,0.00017079248908560845
763,0.0066544856043108894
766,0.0015428040032474811
768,0.0005498610703572713
770,0.0002911085771501444
772,0.00024023725143285825
781,0.009151297637717933
783,0.00020306890076403515
786,0.00024302548606049056
788,0.0001882465796439085
790,0.005222014728460538
791,0.0025441161176040384
793,0.00020084451114840219
797,0.00021420030353601176
798,0.012809072944409422
801,8.510231901435845e-05
802,0.00011996772638226258
804,7.851861259771084e-05
805,0.00361966880957394
807,0.00559260875232068
808,0.0006364258790206856
811,0.0004746851862422358
818,0.0003224686077282432
822,5.5050295075061475e-05
827,0.00034662369793468396
828,0.0011063850577683805
834,0.0003561666151915316
837,0.0016995171132883063
839,0.00013658537866947205
844,0.0015573130750292288
845,0.01290572647004887
849,0.0004612697766843683
864,0.0004746162627750899
865,0.002053157546662894
866,0.00032628319407941705
871,0.004846478975464868
876,0.00759532442118367
877,0.00011614623249027047
887,0.001462430988987698
889,0.00034516710155786564
890,0.00027165316582881765
891,7.828935165335759e-05
895,0.00417587682344987
896,6.93117243627636e-05
898,0.0002566823773899365
900,0.0003911783089258311
903,0.0006343321305228561
905,0.00027109379842049896
908,0.00019174609288165817
914,0.010104114677654747
917,0.006327090312831395
918,0.0026827294604396925
919,0.0014404950435584869
920,8.53934460918552e-05
921,0.0007398091232982654
926,0.038933551079700965
927,0.0017360998366883732
928,0.023317904053656923
929,0.08983858344903266
931,0.00014336695813790815
934,6.062868261524552e-05
937,0.0018528092801125173
938,0.0002139851011985809
939,0.0004135895495949651
941,0.004190711984609361
943,0.00013803753912444263
947,0.015392605906476656
950,0.0015486238670799554
952,0.0007561306424169834
954,0.00025006454327853054
958,0.0009966812150817043
960,5.6824151089702134e-05
961,0.0030192654361814774
964,0.004138638578555871
971,0.014865441352578463
972,0.003030787951820108
976,0.0004171113203918976
980,6.245492414038601e-05
984,0.0009401052282696434
986,7.39308557995252e-05
989,0.0001327427010464399
992,0.000340170033009852
995,0.0003892588673159962
997,0.00020901129759841978
1000,0.00046473027065409273
1005,0.0007165629081058645
1006,0.03938616801341939
1014,0.0002401208755955279
1015,0.0007597689641158586
1021,0.0007162958151706261
1022,0.005363552577280246
1023,0.004469057234466672
1025,0.009349678283965681
1027,0.0014088045771322789
1028,0.0006398768627145716
1029,0.06455321009326755
1033,0.00022419474892190826
1034,9.178042483043777e-05
1037,0.0014406779052044659
1040,0.0011706004308821307
1044,0.000688106060326122
1045,0.00027301064301223793
1049,0.01596080037502592
1051,0.0002884344410310713
1053,0.0038295556766481677
1054,0.00013725400869988306
1055,0.013265814519460614
1056,0.00020790285816519975
1057,0.002441664667580897
1058,0.0002534503284900171
1060,0.008852033217580177
1061,0.0031901509821999365
1067,0.0009236419157381277
1069,0.00011500597880165918
1073,0.002835182330699024
1075,0.0004059645936846675
1080,0.0002911085771501444
1081,0.006931510479878068
1087,0.00022857335180826612
1090,0.003352151167654172
1092,0.004063809336641083
1099,0.00015869454195552838
1101,0.00019357837157269294
1105,7.300368417429567e-05
1107,0.019117330334846416
1111,0.001182161901566593
1113,0.00946009782006339
1114,0.004131869622567669
1117,0.0005847919121933476
1118,0.0004931788145949721
1120,0.006900788183344187
1124,0.003330169879119233
1125,0.002080927728907694
1133,0.0023875023363081173
1137,5.8400633139608094e-05
1143,6.37628647089595e-05
1146,0.005029923031505392
1148,0.0047625923861766535
1149,0.005943433527463303
1152,0.0004237702050233157
1153,0.14517961120977757
1155,0.0007437684286808873
1157,0.010152317655639443
1158,0.002013590371925119
1161,0.0006750734326998063
1162,0.008775146733805046
1166,0.0026995872170026726
1171,0.04765051570969185
1175,7.119596346465098e-05
1179,9.210919710347622e-05
1182,0.0002713969242984256
1183,0.0006389002119748521
1184,0.00029157966018074263
1185,0.0004537246681406094
1186,0.0007310864870391674
1187,8.199081291612555e-05
1192,0.0016622521474650802
1193,0.0002639540440380657
1194,0.002562907077849042
1197,0.00033649083523162784
1198,0.005281728496474329
1199,0.0001762350312170723
1204,0.0001661179217812245
1205,0.0007996188244846034
1208,0.00035804346481443044
1209,0.000304338094758717
1210,0.0018558436021270512
1212,0.00018044044180814847
1215,0.0001538207539614307
1216,0.00035503759340178994
1217,0.0003185094569793499
1219,0.00026078330492243496
1223,0.005136516215510126
1224,0.0033044754522710334
1226,0.00035258694038165807
1233,0.0039800529031032835
1234,0.00010004293113828968
1237,0.0003603603944067208
1239,0.00036628663772745576
1241,0.0001960957984983301
1246,0.0006999268663127162
1247,0.004004156936409304
1248,0.0003847892574764056
1251,0.00863538884956354
1261,0.0029488339199615463
1263,0.0011612853958157393
1264,0.0016203231830515172
1267,0.0013978821723753736
1268,0.0022881246248709266
1269,6.192782495495387e-05
1270,0.034282003615520557
1271,0.015960080993660322
1273,0.008048638972140651
1276,5.77563598509654e-05
1277,0.0018078583825017081
1278,0.0005643231964826772
1280,0.0017852578387077256
1282,0.00014908583661305482
1283,0.04075718552053424
1284,0.0019531522527204285
1285,0.0010653614621740398
1289,0.0003617554935820051
1295,0.0029234114578442533
1298,0.005148068864397459
1300,0.0006732100706877116
1301,0.012287951756717898
1306,7.51989087558325e-05
1314,0.0005755674099765125
1315,0.0006284471817899981
1317,0.023933834600375757
1318,0.00311589537829489
1320,0.00019066420603774557
1321,0.0022949036146036003
1322,0.015616194593183133
1323,0.016388305959924417
1325,0.0008106847985775909
1326,0.002124388558957313
1327,0.00013042650300471026
1328,0.006790816627762264
1329,0.008007311929867334
1332,0.0008746626997074121
1337,7.651697989524181e-05
1338,0.0008071567865158353
1343,0.01508371681547058
1344,0.0001523853761370043
1349,0.0002234484943898309
1350,0.0003483855516814315
1353,0.0002726869899610447
1354,0.00058702419353148
1355,0.0002937336597604456
1359,0.008942854254502653
1366,7.101632341327052e-05
1367,0.004259680277481267
1369,0.011981164040248616
1373,0.0195500718611902
1377,0.013737146294484678
1378,0.00023862318657594936
1381,0.00020145217129167127
1382,0.00042993407045215234
1384,0.0026649720981764898
1385,0.02090880988853564
1386,0.028011981218320974
1387,0.003505865916692647
1390,0.00021814381018220013
1392,0.0023107557355391785
1394,0.0009134204979063043
1400,0.0027064183697754762
1401,0.00020078160460472173
1410,6.149261907933216e-05
1411,0.0015133151558261015
1413,0.011483895721045533
1414,0.00012389679514822517
1417,0.07556071088396622
1423,0.0013252817603069413
1427,0.00769890797480551
1428,0.004618696084813214
1430,0.0055580055016207835
1431,0.00018483641942174112
1432,0.00012396889032496443
1440,0.0015806992440370014
1441,0.02410217537853204
1450,0.003939052723551677
1454,0.0002663400912988917
1457,0.0010271818420665118
1458,0.0003023001408365998
1459,5.500869080264201e-05
1460,0.012530936401675703
1462,0.006876804594369864
1468,0.0003759191958718364
1469,0.007627434270506226
1470,5.6922682703386385e-05
1472,0.00035034173034714946
1475,0.12776234946095566
1476,0.013253242218338596
1482,0.02461595843994211
1487,0.006968087024144432
1489,0.00016547179615495367
1492,0.0004260605359461468
1494,0.002984486949848252
1495,0.021541659284009515
1496,0.0007238308749748416
1497,9.975236087507538e-05
1499,0.00016079206695274339
1507,0.0011336922291335279
1511,0.010445096065507573
1517,0.023103183438118124
1518,9.18482199598427e-05
1519,0.00018710693844321168
1520,0.0031212591366976666
1521,0.0003365461294417205
1523,0.009093115063086474
1527,0.0007802320202373737
1528,0.0048112041157929355
1531,0.005733991566332958
1534,0.0006241510100118625
1535,0.0016326371350519938
1536,0.0001546287757520003
1539,9.057961583139288e-05
1540,0.00010526395953860595
1541,0.00034659338993927935
1543,0.0001176391997145193
1545,0.0002064962958620216
1546,0.0002750329992198021
1551,0.0004284523955221586
1552,0.0032560504959546917
1555,0.004239722916836718
1556,0.00018783573769748325
1557,0.00018208444765151254
1560,0.00037687011757977514
1566,0.02303652038382071
1572,0.00607704973275973
1574,0.0014693767951321404
1575,0.007354806910720618
1576,0.012621778112376752
1577,0.0022802559567052733
1581,0.0005055267451768295
1586,0.029092621323483375
1587,0.0042324563923790345
1589,0.0021189388588503145
1590,0.00023897861019751468
1592,0.00984326785660359
1595,6.953710472807533e-05
1600,0.0007741976297606502
1602,0.0005441152498587374
1610,0.00025284991170830567
1611,0.003456713989070874
1612,0.005421047570484595
1613,5.7896944482522095e-05
1614,0.0031506011144492004
1618,0.0005691230071625053
1620,0.003581734518732551
1622,0.0002087989170213825
1627,0.0009061434280661252
1632,0.00041484516038201404
1633,0.00020357773461757107
1634,0.002230792076726941
1636,0.005738669855443113
1642,0.0004665941022407794
1643,0.0022229731732138274
1645,0.01627306509634533
1651,0.006779631427438504
1652,0.00012563050088534297
1654,0.007822715464944991
1659,0.00010760094959857875
1662,0.00021438787984020088
1665,0.0009057852037701996
1666,0.00040172631406353655
1667,5.6021845953625426e-05
1673,0.00023931822687922897
1674,0.04164650390581298
1677,0.00021969361982127652
1679,0.00017126095400473365
1686,0.15577212329509277
1687,0.020461360882075938
1689,0.0015349762043983142
1691,5.5050295075061475e-05
1697,0.0016840184177883432
1698,0.08373127481854645
1700,0.00015797792857194645
1702,0.0010089499478352104
1703,0.012603048696202834
1704,0.34294242865571606
1708,0.015856235813729663
1711,0.008601521855764047
1712,0.0018088664492794978
1713,8.773101501738067e-05
1716,0.11447594727133134
1717,0.0002981688944342577
1720,0.02265135147331663
1722,0.0004928118404220784
1726,0.0014280478408191918
1727,0.0020917253887902465
1728,0.00019435895509186272
1730,0.00020069780895947315
1731,0.014638769292393477
1734,0.00010046122075818499
1735,0.0007759848848590376
1739,0.00042177770687000765
1740,0.04830345158302392
1741,0.0001771348258092473
1742,0.0032632777166770044
1744,0.002954721392200573
1748,8.642677238603273e-05
1749,0.0007968907501830193
1750,0.06426260954033305
1751,0.00029678026149156973
1752,0.0002862864520277035
1753,0.003449602292837757
1754,0.0001221134162866551
1755,0.0007450477639876336
1757,0.0004150403615917248
1759,0.007410138725255958
1764,0.0002446440998031656
1765,0.000914127129567084
1766,0.00015003223348320128
1767,0.0011458465709627025
1769,0.0004615990769144665
1770,0.0006941143815317039
1777,0.02017017152093583
1778,0.0003835524818564359
1780,6.062868261524552e-05
1783,0.00029870888197013686
1786,0.00022436809766784968
1788,0.00036751411595074607
1793,0.0002457088104781173
1794,0.010770597013747621
1796,0.00020305195439809814
1799,0.00031083813187457904
1800,0.004674253492124601
1801,0.006053645034692575
1803,0.001362121476122522
1805,0.002432851753949917
1807,0.003591568670848082
1808,0.01262895375902873
1811,0.017360267992660036
1815,0.0010941115546146834
1819,0.00313877329541033
1820,0.04219599366123142
1822,0.0007969244230073755
1825,0.002031370456822542
1826,0.0033540021699155096
1829,0.04180041812839417
1830,0.002625594855008775
1831,0.0037651995387442496
1835,0.00012487195857652185
1836,0.00026340563661471
1838,0.00041826258749459125
1839,0.00015677651205862287
1842,0.0017613470442540413
1846,0.005891487764901467
1847,0.001549985408808993
1848,0.00047012141666770153
1849,0.0010371854649661439
1850,0.00017433635922314996
1852,0.003411718954215609
1854,0.00017595604129092812
1855,0.0023304922376711423
1856,6.998976949120213e-05
1858,0.17536117039728844
1869,7.838690712954556e-05
1872,0.005614289422828874
1876,0.00024395274690424684
1879,6.983817028482012e-05
1880,0.00030104587178510727
1882,0.0004817921179747768
1887,0.004682475603279781
1888,0.05612461474873276
1892,0.009586063965547276
1894,0.0002534156143332468
1895,0.00025527790783887346
1898,0.00013130424409416621
1900,0.0020365913385501392
1901,0.005285701604604418
1903,0.0028452685426957223
1904,0.004120504178355277
1907,0.025973711378514175
1908,0.00033502932419698765
1911,0.00011887873969145138
1914,0.00028368024960570424
1917,0.0004599676259300109
1923,0.0002164279378079795
1925,0.00027571719963984706
1928,9.868333728652335e-05
1929,0.0003142334764447449
1934,5.406805351304955e-05
1936,0.0001779802549152252
1937,0.014349217386707736
1938,0.07947461962007588
1939,0.00034926791422223806
1942,0.0025136230182933013
1944,0.005689169220101502
1945,0.0002412364436401962
1946,0.004683329030340451
1948,0.005963735537382231
1951,0.010207790484949816
1952,0.00017698778906767842
1957,0.004026880760630033
1960,0.0003800411518795937
1961,0.00017507066031777484
1962,0.0027720587160379854
1965,0.002523573778815737
1966,0.00024847557882636234
1973,0.014974631405245447
1976,0.005208510880267472
1978,0.08495644526425775
1979,0.0045473685883668305
1980,0.012464672391383946
1984,0.0068121427571471525
1985,0.0039030712944619697
1990,0.0027660881434552467
1991,0.00017483933585339746
1993,0.004547110253901541
1999,0.06366885568607558
2000,0.0016667284595768433
2001,0.006187773775965876
2002,0.003296330173137879
2007,0.00030827073520583217
2009,0.0004903975177105679
2011,0.006035624285873829
2012,0.0012031127171793388
2014,0.038537335410374886
2017,0.00018165900253203933
2019,0.00022106321522878967
2022,0.0024422322864008543
2025,0.004417107766879422
2029,0.0003555232581760422
2030,6.582968890240719e-05
2031,0.00026540507727293563
2032,0.005027592564573942
2034,0.0009751336186349404
2036,0.0013067187298526606
2038,0.0021842657338167655
2039,0.00022109915632714865
2040,9.589405238472477e-05
2044,0.00011330184946897192
2045,0.00020232557783274305
2046,0.01280176612480296
2050,0.0007453538529424545
2052,0.005431306616815499
2053,0.0001931561281362518
2054,0.0629647234384334
2055,0.0012740767185550534
2057,0.0032526456128573757
2059,0.0002861344364513149
2061,0.004329170186563175
2062,0.0033887714975603827
2064,0.001396123298246121
2065,0.00010960172929651746
2070,7.267212730860842e-05
2074,0.02311782189468733
2077,0.00019383443114088
2078,0.012753090953305587
2081,0.0024606611075918836
2083,0.00042140830166692296
2086,0.0008552292046642058
2089,0.00028034676547448783
2099,0.00018281467813178223
2100,0.0053962453911814545
2103,0.00023236957040628754
2104,0.011915334568554266
2105,0.0006573789249552302
2107,0.0037441632862718773
2108,0.0005747973588930579
2109,0.0004252780660967045
2110,0.006189507091627695
2113,0.00017664417600200442
2117,0.00018515288554357836
2119,8.529113212113605e-05
2121,0.000465486573188645
2123,0.001557863816698234
2126,0.00012460752214922687
2127,8.312272823064848e-05
2128,0.00013273883988823833
2130,0.0001695837136028954
2131,0.00017601217769772887
2133,0.001636784891191436
2135,0.00036551442778510573
2142,0.05099309557226976
2144,0.0008495990736809119
2145,0.0036511953649962375
2146,0.00020447294012154596
2149,7.953447957731634e-05
2155,0.000562068426744173
2156,5.379186829361606e-05
2157,0.005707142055151134
2158,0.002060531389232884
2163,0.00014497266008446026
2167,0.004573947138763512
2178,0.0016491379019715282
2179,0.003016941100056815
2181,0.00016277290749180018
2182,0.00019446444045092122
2190,0.00015394328826323365
2192,0.0031404316808349743
2196,0.0060979659081590275
2198,5.6179104184400045e-05
2199,0.0006327878917400774
2206,9.183666840370163e-05
2211,0.00027707257134433947
2214,0.04173547213210066
2215,0.0015754813537248076
2216,0.0006553579583121863
2217,0.00018906615429494707
2219,0.00015714483831381738
2220,0.000563559809451347
2223,7.313522590298893e-05
2225,9.44086671224912e-05
2226,0.0002143962267039212
2227,9.786612032515415e-05
2229,0.002134483533494775
2230,0.05152758241144382
2239,0.00018332603214012865
2241,0.00197821868399862
2242,0.0002613290299080501
2243,0.00027749555403801897
2245,0.00016470965415750472
2247,0.003276249405513907
2248,0.006110801722369203
2250,0.027086525213909883
2251,0.0013057960877126107
2252,0.0005068545802526592
2253,7.610780548357697e-05
2254,0.00020824745637928977
2255,0.005865198504929085
2256,0.0004384608992362081
2257,0.004033223352626773
2259,0.00029925397617249356
2268,0.0005077968336379188
2272,6.575128095200161e-05
2275,0.046939337522220216
2278,0.00022756280490059496
2280,0.0005029718551834808
2285,0.004095527413504743
2292,0.005998401559703608
2293,0.0009664763636763319
2294,0.00022362135268015837
2296,0.0002354217826948738
2297,0.0026165116771061604
2298,0.00033803425526258323
2300,0.0007692876300513616
2301,0.0002543421058541052
2303,0.05468339729903372
2305,0.0005392525093780682
2310,0.010116180699020266
2315,0.012809072944409422
2316,6.716521173341032e-05
2317,0.00026858514241033093
2318,0.0022893630411339686
2322,0.0010530056243757036
2323,0.004357484900198497
2331,0.004108950507827827
2333,0.004951480941940597
2337,0.0026268898482833284
2341,6.009746978913673e-05
2344,0.00018392089622218415
2350,0.010751640218535554
2352,0.0007422434907400846
2353,0.00036751411595074607
2354,0.005295212859025758
2356,0.0016151661749185977
2357,5.9482477365209106e-05
2368,0.0056831698352577545
2369,0.00019321883135347485
2370,0.006638074521094814
2371,0.00025175500829744145
2374,0.0011474754882451448
2382,0.01492236101276452
2383,0.00013005678021199186
2386,0.00024766731940839386
2390,0.017656471425774617
2393,0.001655296027860981
2394,0.00025993076920130303
2395,0.00022685345347619375
2396,6.910069486282975e-05
2400,0.0005607979343835872
2401,0.0002488383004053467
2403,0.002619370962535458
2404,0.011035504564141867
2407,0.00011447256923656595
2412,0.00019418164819770615
2414,0.013285541202750408
2415,0.03098458311517737
2424,0.0022358098820296447
2426,0.0002357770119737789
2429,0.02769441018987475
2432,0.0002749165880022135
2434,0.0007253564545208565
2435,0.0005050601574361371
2436,0.04545528205120476
2437,9.173300511601624e-05
2440,6.283639024050658e-05
2442,0.0009239311048520854
2445,0.0009038470715760919
2446,0.0012889262539737077
2447,0.008993844647640867
2448,0.0007774763077715507
2450,0.00026705867397459155
2452,0.005416138650527138
2455,8.352424048158032e-05
2456,0.00033598237490416324
2457,0.00032172572356538683
2458,0.005794552894447763
2466,0.0036837339442928147
2467,0.005276354850374694
2472,0.04039830264236018
2478,0.010003492709668656
2480,0.00024085912005987137
2483,0.0003180725510712035
2487,0.002706641229566543
2488,5.4861896461574944e-05
2490,0.005073493032597726
2493,0.009326485236723333
2497,0.009716427402673478
2499,0.005945578510157068
2501,0.002531981189689326
2502,0.00840164508996297
2510,0.0043893886078762556
2511,0.00045610530216262267
2517,0.0007186239939533392
2518,0.0007161376683531062
2520,0.0003084072877956476
2526,0.00023333795513977382
2533,0.00012626949412150736
2536,0.007849160330252191
2540,0.0019182046798707927
2541,0.00786863655706192
2542,0.007050585831195338
2547,0.07195548885186923
2548,0.00028722174900265633
2549,7.350428149948871e-05
2553,0.0003180169899953819
2554,0.0069987680912197816
2556,0.000545401030935115
2558,0.008105333157159689
2560,0.001788918058631394
2561,0.0018891234646695077
2565,0.0008472546157976659
2566,9.788371715052427e-05
2568,0.0002076176049360735
2569,9.704602710691672e-05
2573,6.714966172144217e-05
2575,0.00046810951624588185
2576,0.02129552491119146
2578,0.002914358258345722
2579,0.006456875130304833
2581,0.00021307623507361702
2582,0.0014398789917883757
2583,8.476762178126189e-05
2584,5.364132455157004e-05
2586,0.0034219419339399024
2588,0.00020112646542450835
2591,0.0008600920007065966
2593,0.0038295862883384766
2596,0.003073835583342785
2602,0.00017601217769772887
2606,0.002301850441102054
2609,0.0026089932569146332
2611,0.0010044074616501956
2612,0.0024816525991611903
2614,0.000357031525375685
2629,9.210919710347622e-05
2630,7.637050911403121e-05
2633,0.1300848640530507
2634,0.00027121911111396835
2635,0.0096769075685595
2639,0.00033496584915766313
2640,0.02464912180969813
2641,7.922311056350254e-05
2646,0.0004546285997114127
2647,6.706382634694217e-05
2650,0.01243359766639571
2651,0.0001944139732364709
2654,0.0002025251283440953
2655,0.0004635711202406612
2659,0.012659208400452381
2660,0.005620710060914998
2662,0.016163542258331956
2669,0.00938917301437904
2674,0.00017373189568017073
2675,0.0027978113791908114
2676,0.0002951623575391518
2678,0.00038007134661527316
2680,0.0004618753619007692
2681,0.0010329937546124611
2683,0.0006360300918645668
2695,0.0039012840092379707
2696,0.0019727916875136404
2697,0.0010887169377669184
2698,0.016710769075016944
2701,0.0002054514979781974
2708,0.000812762267499245
2710,0.00044293014696413196
2711,0.0009862083713898392
2712,0.005956882630393534
2716,0.00015984494528574765
2717,0.0028202769230988465
2723,0.007225888652965468
2726,0.003612640930810556
2727,0.00034611531341758857
2728,0.009661733729839054
2729,0.0027589860965197646
2733,6.72701260225348e-05
2734,0.08134330893962713
2737,0.0027233145301391913
2739,0.00016764879657134212
2744,0.00014522313513666189
2745,0.00034327689023104307
2755,0.004985751660402498
2756,0.00010949315702560923
2757,0.004590884411141374
2759,0.0006476606627058932
2764,0.006344394161830772
2769,0.0003045088168413491
2771,0.0368492238205116
2773,0.0030885232414616217
2774,0.001627246582047996
2775,0.0013104240684172993
2776,0.00015429165086982844
2777,0.00697054711346715
2779,0.00133249706177558
2780,0.005897393866154912
2781,0.0007596681751812979
2783,0.0009271790194233784
2786,0.0021678276750593064
2787,0.0022727831149095086
2788,0.00020799053997970165
2789,8.686345761623249e-05
2790,0.0014629317351748938
2792,0.037173836712708366
2796,0.004729665346897854
2797,0.0016591983411993797
2799,0.006684428184318174
2801,0.0047162598268159096
2805,0.003179549494984328
2808,0.0014434243524794506
2809,0.0027815541404584776
2811,6.703668319516295e-05
2812,0.002944362563174714
2814,0.00019660739379614222
